method,effort,replicate,sigma,tau,gamma,epsilon,S_0,I_0,R1_0,bs3,omegas5
IF2,extended,67,2.936030864715576,0.2536308169364929,20.612035751342773,10.189558029174805,0.032160982489585876,0.6855557560920715,0.27273428440093994,-3.081063747406006,-14.75932788848877
IF2,extended,68,2.7488842010498047,0.25593850016593933,19.692079544067383,7.492176055908203,0.0003292508772574365,0.432958722114563,0.009611044079065323,-3.5148324966430664,-16.40842628479004
IF2,extended,69,3.0771031379699707,0.2336520254611969,21.689163208007812,16.524972915649414,0.5379158854484558,0.26046618819236755,0.17782491445541382,-1.9848413467407227,-8.933971405029297
IF2,extended,70,2.812265396118164,0.27506014704704285,16.538803100585938,4.177220344543457,0.3297788202762604,0.23876811563968658,0.0055550881661474705,-6.479076385498047,-13.823668479919434
IF2,extended,71,3.0184595584869385,0.21615192294120789,17.762313842773438,15.260955810546875,0.206801638007164,0.40632686018943787,0.34682437777519226,-4.447358131408691,-10.391036033630371
IF2,extended,72,3.1976165771484375,0.2282133400440216,22.450183868408203,16.633691787719727,0.10587046295404434,0.3253128230571747,0.1267499327659607,-1.591072916984558,-7.939618110656738
IF2,extended,73,2.9272236824035645,0.23461797833442688,22.79619026184082,15.310903549194336,0.03538786992430687,0.30109941959381104,0.04504083842039108,-1.2474639415740967,-14.526206016540527
IF2,extended,74,3.0240304470062256,0.22322197258472443,19.790124893188477,28.87748908996582,0.010096163488924503,0.4372633695602417,0.010533961467444897,-2.9783360958099365,-11.852546691894531
IF2,extended,75,2.86958384513855,0.2512677311897278,18.777902603149414,13.755745887756348,0.0009979436872527003,0.4107111394405365,0.0027041456196457148,-3.4278483390808105,-19.690296173095703
IF2,extended,76,3.0081865787506104,0.2322438359260559,16.03217887878418,16.930761337280273,0.19383865594863892,0.4870251417160034,0.25991013646125793,-6.204753875732422,-17.342317581176758
IF2,extended,77,3.3724634647369385,0.30922815203666687,15.85438060760498,29.263795852661133,0.5293092727661133,0.4511680006980896,0.0014264669734984636,-5.6240692138671875,-9.361882209777832
IF2,extended,78,2.8221216201782227,0.2674279510974884,18.87453842163086,17.486881256103516,0.041225966066122055,0.301512748003006,0.016224481165409088,-3.9674527645111084,-16.733360290527344
IF2,extended,79,3.0715279579162598,0.2518009841442108,18.04052734375,12.618195533752441,0.25468137860298157,0.35707372426986694,0.009760776534676552,-4.931588649749756,-14.960956573486328
IF2,extended,80,2.9956681728363037,0.2392665445804596,18.9001407623291,17.603614807128906,0.1095069870352745,0.4045012295246124,0.2003466933965683,-5.195631980895996,-14.631975173950195
IF2,extended,81,3.11820387840271,0.2249530553817749,20.85545539855957,22.358884811401367,0.00991077907383442,0.540651798248291,0.08544113487005234,-2.5219218730926514,-7.1721649169921875
IF2,extended,82,3.0512423515319824,0.23679138720035553,24.498947143554688,16.900283813476562,0.6298698782920837,0.24590419232845306,0.0027883362490683794,-1.2202013731002808,-7.466512680053711
IF2,extended,83,3.002995491027832,0.23652400076389313,17.74935531616211,17.578203201293945,0.5779162645339966,0.34884965419769287,0.06214817240834236,-4.7986907958984375,-15.132379531860352
IF2,extended,84,3.3724377155303955,0.3125140964984894,14.140986442565918,16.114316940307617,0.0019308084156364202,0.37711411714553833,0.536575436592102,-11.651728630065918,-9.663226127624512
IF2,extended,85,3.1020026206970215,0.2260601967573166,19.459579467773438,40.39628601074219,0.17715246975421906,0.4629071056842804,0.26898983120918274,-3.8442182540893555,-5.888906478881836
IF2,extended,86,2.974900007247925,0.25376754999160767,24.34058380126953,31.457786560058594,0.031185338273644447,0.30750298500061035,0.0005198153085075319,-0.8593624830245972,-16.624126434326172
IF2,extended,87,2.850281238555908,0.2668178379535675,21.485618591308594,19.628162384033203,0.03875196352601051,0.45657482743263245,0.48352575302124023,-2.627446174621582,-18.6024227142334
IF2,extended,88,3.168715238571167,0.21797838807106018,23.921571731567383,13.625022888183594,0.05530763417482376,0.36216452717781067,0.20936007797718048,-1.9311726093292236,-6.578795433044434
IF2,extended,89,3.0794081687927246,0.2351558804512024,23.3192195892334,16.291276931762695,0.6627565622329712,0.2567349970340729,0.00029045192059129477,-1.4717506170272827,-7.427068710327148
IF2,extended,90,2.908958673477173,0.22580870985984802,12.70051097869873,14.018929481506348,0.518970787525177,0.4558127522468567,0.010417934507131577,-6.697822570800781,-18.40404510498047
IF2,extended,91,2.8732564449310303,0.24871601164340973,15.247580528259277,24.40637969970703,0.3643675744533539,0.5018601417541504,0.01716623082756996,-6.815374851226807,-14.067739486694336
IF2,extended,92,3.028867244720459,0.22630389034748077,20.071744918823242,14.009267807006836,0.1367565244436264,0.3241940438747406,0.11974117904901505,-3.162052631378174,-21.8225040435791
IF2,extended,93,2.902083158493042,0.22907006740570068,19.92195701599121,22.29475212097168,0.43958449363708496,0.419448584318161,0.009327896870672703,-3.7592453956604004,-12.237940788269043
IF2,extended,94,3.308901309967041,0.20370620489120483,25.637571334838867,20.73077964782715,0.1548864096403122,0.4698633849620819,0.03344878554344177,-0.5119868516921997,-10.915963172912598
IF2,extended,95,3.1762943267822266,0.2229640781879425,20.1615047454834,12.342692375183105,0.10057833790779114,0.4038585126399994,0.16019433736801147,-2.5985074043273926,-10.446760177612305
IF2,extended,96,3.1020047664642334,0.2260608971118927,19.989774703979492,13.586249351501465,0.0002834017504937947,0.30954036116600037,0.5813848376274109,-3.5760579109191895,-12.22472095489502
IF2,extended,97,2.8620100021362305,0.24971480667591095,17.50265884399414,9.427604675292969,0.622253954410553,0.32751843333244324,0.004404858686029911,-6.030090808868408,-20.384899139404297
IF2,extended,98,2.982423782348633,0.2191724330186844,20.75187110900879,15.081026077270508,0.17400819063186646,0.31791457533836365,0.3996909558773041,-2.9472131729125977,-8.320448875427246
IF2,extended,99,3.049588680267334,0.23464663326740265,23.418109893798828,20.004499435424805,0.06556066125631332,0.33602800965309143,0.002227082848548889,-1.4864542484283447,-12.004570960998535
